id,transaction_hash,from_address,to_address,amount,dex,function_called,block_number,timestamp
8797,0x9a7d513a02ca76656d05511b57ce74fb260b73514561014e003a811488d3c29a,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xDFab6EfD824760BF95d6643a7135E44695145afF,66599.62931132867,"Trader Joe","Swap AVAX For Arena",52771417,2024-11-07T12:31:07.000Z
8796,0xa4788a8f018996993235f275e6a3c21bd46b4dcb5e925ed69cbb0e27601a4324,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3331.0363038629666,"Trader Joe","Swap AVAX For Arena",52771413,2024-11-07T12:30:57.000Z
8795,0x592b67fc5e0a067906e1ee8993d41316520bad868fb9150422527989e351095e,0xC7F1C4EE69225f95A0d309CE44573f8753e25eE2,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,876.6621629193165,"Trader Joe","Swap AVAX For Arena",52771402,2024-11-07T12:30:35.000Z
8794,0x4acf8be5ee0dc8f30e05567b4a3f635d2f0b2301ccfae1f2a2293be798430dee,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xDFab6EfD824760BF95d6643a7135E44695145afF,66599.62931132867,"Trader Joe","Swap AVAX For Arena",52771395,2024-11-07T12:30:18.000Z
8793,0xb69a2cf307b1fbed1210aa95297720f94f5a7d5ca2e7a440575aee90e637af0f,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,91159.06747971785,"Trader Joe","Remove Liquidity",52771379,2024-11-07T12:29:40.000Z
8792,0xa99d12e69bd0ef008c13b5344351a1e18ee6dd0467b0f56bb1bff07a3c7b0c9b,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3331.998356982354,"Trader Joe","Swap AVAX For Arena",52771359,2024-11-07T12:28:57.000Z
8791,0xe013451e09b0903bd61b17704819cf051382d2052d25547a0688efe7946018df,0x39af8162b9109EB5f1B1eccCA76c2ED8358Dc728,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,2890.4298269963656,"Trader Joe","Swap ARENA For Tokens",52771197,2024-11-07T12:22:55.000Z
8790,0x0e6b7f259435ddbb49c1bcb202173fc3a7a883d81fd75093f76ebabb18c5991c,0x99672aEeE8869404104c0d755baeBDC127ae4944,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3477.355518269457,"Trader Joe","Swap ARENA For Tokens",52771157,2024-11-07T12:21:28.000Z
8789,0xfd0d9809569f60bea3ef6d3614f06d9961e11293dfa6575799d872f59ba42e88,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0x0B55D808fc757ebDB31f301bc276D5527F920DA5,16674.451662438976,"Trader Joe","Swap AVAX For Arena",52771112,2024-11-07T12:19:45.000Z
8788,0xde2e03235b59024be96b3fd5e5ee115d98a6a49f7af08f67722d1f7bb15446ce,0x692ba239b46da57e518B453434DE8a98010b5Fa1,0x015B96160687614E76BF038d507DFf2e683C2AC4,39990.32311021925,"Trader Joe","Swap ARENA For Tokens",52771038,2024-11-07T12:17:08.000Z
8787,0x11c7f10d5172f4fa2d32b792b43adb8227d8ed41dbe621c129161b5ebd71de50,0x2484779e006b2269e01eb2B9355Cf85c79eC9675,0x015B96160687614E76BF038d507DFf2e683C2AC4,50000,"Trader Joe","Swap Arena for AVAX",52770959,2024-11-07T12:14:16.000Z
8786,0xcd3ef6a241bbe3acbed61fd6e4e1d14c76f304244d858850e518e0d1ec777288,0x1157720ed9C582B9CBddfd119FAD3a18f0ba34Ef,0x822C2b6f471CC7e037fC3E559E56101d866dc4f4,13019.854154568728,"Trader Joe","Add Liquidity",52770932,2024-11-07T12:13:17.000Z
8785,0xffae265e11afe08a7e871ea27cb394d11f72a5f3fb81205cd5e2d1b3349a7f1c,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x18556DA13313f3532c54711497A8FedAC273220E,13019.854154568728,"Trader Joe","Remove Liquidity",52770895,2024-11-07T12:11:55.000Z
8784,0x535736198640d76519c8dcd741ca47b5797c4ef1417a2e4a35006be255c58003,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xC4550c76cBA8AF130343144F49Cd95df13538d65,333.4798506421943,"Trader Joe","Swap AVAX For Arena",52770853,2024-11-07T12:10:13.000Z
8783,0x9a934db73ff67e3cd40376d26f66f4e35719d8212ba348af66d817624177634e,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,83.30305520555017,"Trader Joe","Swap AVAX For Arena",52770704,2024-11-07T12:04:57.000Z
8782,0xc098d7acc101492fe21afb1537a714cee3ccfdd39cacd802fc38c7edcf22b284,0x3B11cB4d8f4958728f7Bc1C4Fb6bAB41416Ed5CE,0xc010A798F9eED73395A9C72520298ba33a48a2B7,5434.627993629257,"Trader Joe","Swap Arena for AVAX",52770682,2024-11-07T12:04:07.000Z
8781,0x984d9e9b24607da2d71a51d9798db238b2806c1ec6707d4657cf184dac7d5c3e,0x39af8162b9109EB5f1B1eccCA76c2ED8358Dc728,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,57613,"Trader Joe","Swap ARENA For Tokens",52770499,2024-11-07T11:57:22.000Z
8780,0xca7c1c2a45d20e7cdb895f0984c01df593527f34d4bc4f496a48cd41745455bd,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,8329.43471064087,"Trader Joe","Swap AVAX For Arena",52770489,2024-11-07T11:57:02.000Z
8779,0xaa4eaaab72615caa56897b049e9280bc22b04441aac3f1d9aa71f717972297ae,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,10003.953088735452,"Trader Joe","Swap AVAX For Arena",52770454,2024-11-07T11:55:38.000Z
8778,0xb39b7f6f036f14d757f51503040cbf2f288229db8292effc7b278c409ae2fdaf,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,37295.792414344054,"Trader Joe","Swap AVAX For Arena",52770412,2024-11-07T11:54:07.000Z
8777,0x9fa53afca5fa6cd6d3b76e8e86ccd3d6e8a90470f7d93dfbc4bff5fae16267e9,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3329.9814655664336,"Trader Joe","Swap AVAX For Arena",52770347,2024-11-07T11:51:38.000Z
8776,0x2dca1e0e1e14bd93e4e06fd57cac0de1eb5b26ff16156bab62b3985264d59bfc,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3762.8790560900698,"Trader Joe","Swap AVAX For Arena",52770275,2024-11-07T11:49:06.000Z
8775,0x67d332fb7fa261c1254db2d8c85de798552c48bf2169e89eb5e8f7f16044263c,0x39af8162b9109EB5f1B1eccCA76c2ED8358Dc728,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,57613,"Trader Joe","Swap ARENA For Tokens",52770258,2024-11-07T11:48:32.000Z
8774,0x9ee4163b2632e9ab22f68e1a28f347bcb45cdd7d3a4f7b3eb1c6626a5448b838,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,33299.81465566433,"Trader Joe","Swap AVAX For Arena",52770232,2024-11-07T11:47:40.000Z
8773,0xe3c032bb03613a6700d95772b4576b71bd0d6d61eda975a6fce401b48cae1915,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,1664.9907327832168,"Trader Joe","Swap AVAX For Arena",52770208,2024-11-07T11:46:40.000Z
8772,0xd5b8989ceff7ddb44ac78bd6cd2544cb4ca84f41932a6899de5e2fd873d16d5e,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3329.9814655664336,"Trader Joe","Swap AVAX For Arena",52770189,2024-11-07T11:45:54.000Z
8771,0xc24e959fb1a6bdf0e205bc6d56109d48e30e9fb59c6e4ef5ad3fc24af304b0cf,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,16649.907327832167,"Trader Joe","Swap AVAX For Arena",52770176,2024-11-07T11:45:24.000Z
8770,0x67d056a7aa1ccc640f6dce59a11bca8cdebaf2b73fb478d5f22dad74d03b5453,0x0bea44a9D20efBd42cA220827ae1Ae3d23367A96,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,30000,"Trader Joe","Swap ARENA For Tokens",52770154,2024-11-07T11:44:39.000Z
8769,0x8fdf986c2ee16bb148a8cbf214fdf81e3a643838b47dd22dbd9e8295744c71db,0x0bea44a9D20efBd42cA220827ae1Ae3d23367A96,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,20000,"Trader Joe","Swap ARENA For Tokens",52770120,2024-11-07T11:43:15.000Z
8768,0xf99fc072ae9679013388035050feecf3f5cf5d20eec052fcb78933b386262bcc,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,83249.53663916084,"Trader Joe","Swap AVAX For Arena",52770112,2024-11-07T11:42:55.000Z
8767,0x191ef9c3e541e3ad6056a7fbd7a6be722860633e435e6d01bee8ba58cdeb41af,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3329.9814655664336,"Trader Joe","Swap AVAX For Arena",52770109,2024-11-07T11:42:47.000Z
8766,0x6812b68961b3c80a0dab44cb47c13fe7553d38939483e8d81ced65732a3568dd,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,1665.0351834705957,"Trader Joe","Swap AVAX For Arena",52770099,2024-11-07T11:42:27.000Z
8765,0x53eee638acdbe629b2bcfe69a4c0a2c72c908438cfd486e0f07ea16bd6e6acb3,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,16668.411788607744,"Trader Joe","Swap AVAX For Arena",52770085,2024-11-07T11:41:53.000Z
8764,0xa50f2f103b4abfd9012d40da3811e3e39672a90b2e9e21551514a18dde511dd3,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,1331.9925862265734,"Trader Joe","Swap AVAX For Arena",52769965,2024-11-07T11:37:28.000Z
8763,0xad8548a03c9e3660e38b7586b9f13e25f09d2a6889aec57fcd6b794cb2848ae4,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,2330.9870258965034,"Trader Joe","Swap AVAX For Arena",52769943,2024-11-07T11:36:36.000Z
8762,0xb34d42322d8394a99a348fab663bafdc4fd7d6f6b64f6b881dd4f963c7c3d76b,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,1731.5903620945455,"Trader Joe","Swap AVAX For Arena",52769903,2024-11-07T11:35:03.000Z
8761,0x06fc3d407e6ad0a1b799b170a8ec2a49b6c56c9529dd31db8f2138d45210805a,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3329.9814655664336,"Trader Joe","Swap AVAX For Arena",52769841,2024-11-07T11:32:33.000Z
8760,0xc10b2d7a9ba6da69e73faa02a2002feb8212336cc68182453c366fde9736ac08,0xF4cEDaa08B093f1b971E62075dFC95F9ABB3396A,0x13b3b2b4e06B025ba702fE7629b7d6F08CFf827d,1469,"Trader Joe","Swap Arena for AVAX",52769784,2024-11-07T11:30:26.000Z
8759,0xa0a3f93d4f1ec666d960bf4bd24cf6b52d3ea7de1e6e1d02a07f9cee2046f9f2,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,19979.8887933986,"Trader Joe","Swap AVAX For Arena",52769716,2024-11-07T11:27:56.000Z
8758,0x67f443da0ac4f51f2f047614a6f22dcfec201f358617d5193fb36238964264ee,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,1245.4130681218462,"Trader Joe","Swap AVAX For Arena",52769707,2024-11-07T11:27:36.000Z
8757,0xcbf99109c20117136722afbde6bb930b75cc69ddacb35512216f5f9da166b459,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3329.9814655664336,"Trader Joe","Swap AVAX For Arena",52769578,2024-11-07T11:22:57.000Z
8756,0x4d8ad01f7a215ba977439906d0b26b48a3aff2cbc34b19f0bd28904d63cd2713,0x41042E2988339Bb2890508F9Cdfe776C4e3835DA,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,4994.97219834965,"Trader Joe","Swap ARENA For Tokens",52769526,2024-11-07T11:21:05.000Z
8755,0x145b9060723ebf5de8800b310a0e7c4fe317c1800bef73ec4ba0ded97d47e718,0x015B96160687614E76BF038d507DFf2e683C2AC4,0x41042E2988339Bb2890508F9Cdfe776C4e3835DA,4994.97219834965,"Trader Joe","Swap AVAX For Arena",52769506,2024-11-07T11:20:13.000Z
8754,0x74ca7d39f61ab4348517756da5c4dc56d5d7cc95ba407c1955cde85df5eff84c,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,4661.974051793007,"Trader Joe","Swap AVAX For Arena",52769495,2024-11-07T11:19:51.000Z
8753,0x32fa5797918f4360b5fcb397ccf24c0f562bbb498bf6cf7049474c713922ff9d,0xbEc2175363C19f40D993C0d7a6C2DEF1AA66d676,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,30000,"Trader Joe","Swap ARENA For Tokens",52769476,2024-11-07T11:19:10.000Z
8752,0x1d03eef7ee10988ee8527d4df2436c2c84dc6de6d58da7a9ae427130c89609a7,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,6326.964784576224,"Trader Joe","Swap AVAX For Arena",52769436,2024-11-07T11:17:43.000Z
8751,0xd1dec05ce3e6d59af892c86c222f72dbd380d6f816c586dc4002ce8ca360c84e,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3329.9814655664336,"Trader Joe","Swap AVAX For Arena",52769415,2024-11-07T11:17:00.000Z
8750,0xc3617f1b170a773fa3565e2e63dc4517979b54d2c2820ee2a40c43a34af06aba,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,16649.907327832167,"Trader Joe","Swap AVAX For Arena",52769397,2024-11-07T11:16:21.000Z
8749,0x49fea2a015d06c02263d549dab763ca8ffb58f8fcdedaa317f742b0a4d0c8fab,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,4994.97219834965,"Trader Joe","Swap AVAX For Arena",52769378,2024-11-07T11:15:40.000Z
8748,0xdf34ce3233391611f0dd3b25dad3f878e892a4224b018c5e11cbdcdce98294dc,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,2996.98331900979,"Trader Joe","Swap AVAX For Arena",52769361,2024-11-07T11:15:03.000Z
8747,0x94f33a015835a9267625db909f5f814e7167d87e4fda3221094d2ce682ca7866,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,6661.650707781609,"Trader Joe","Swap AVAX For Arena",52769330,2024-11-07T11:13:54.000Z
8746,0xb3fcfa2e5b941b5c43a585162b0b54b4e74e68fe67c84d3699025c5d57827180,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,16669.123045187745,"Trader Joe","Swap AVAX For Arena",52769262,2024-11-07T11:10:57.000Z
8745,0x989ca62bec8be5e559fc547c05119f6d279ffe18fdd080b576920cd57b760f68,0xccd872bA3c48F30A50f8FC28447A8E64081B3501,0xc010A798F9eED73395A9C72520298ba33a48a2B7,30000,"Trader Joe","Swap Arena for AVAX",52769175,2024-11-07T11:07:42.000Z
8744,0x9833e5198902f905f329422c49c2c1f5f3a4a1e4fb45f83df0281abd528b7a21,0x4b9ee1ef81D0481B25e1476998F42d6f2C812Fa5,0x13b3b2b4e06B025ba702fE7629b7d6F08CFf827d,500,"Trader Joe","Swap Arena for AVAX",52769157,2024-11-07T11:07:01.000Z
8743,0xc39c2cec4261379cae5212be03624f65c86e28879f3a8e110d443e0af8be59dd,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,79919.5551735944,"Trader Joe","Swap AVAX For Arena",52768931,2024-11-07T10:58:38.000Z
8742,0x8239c48f552f5511102b56f028ec35796e5518943aa04d60284aff1a3c113cbd,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,33324.076908018105,"Trader Joe","Swap AVAX For Arena",52768917,2024-11-07T10:58:04.000Z
8741,0x89182e90d147b1965ad2e82c1311c4af1e12ac31782a439bf566bf4a32de378e,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc18794ce6d11561C142A4D2563605C6dE2b2a934,2672.251744753945,"Trader Joe","Swap AVAX For Arena",52768464,2024-11-07T10:40:53.000Z
8740,0x861c6675d397645857dd2588199d8234c95daee2b310e81e3a29b07363726bd5,0x3E878ffb365E689d2A641ddD440B2D9829704352,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3300,"Trader Joe","Swap ARENA For Tokens",52768455,2024-11-07T10:40:28.000Z
8739,0x76ef666eea1cefb5d43938a7bcb9571a73fbfcbeed692855c6b1d72252042272,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,1331.9925862265734,"Trader Joe","Swap AVAX For Arena",52768430,2024-11-07T10:39:36.000Z
8738,0x6798e600d3b39e8c2ba5e502dd1a7cb41c5f7f7b491afbe76500068bc4247b91,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,8324.953663916083,"Trader Joe","Swap AVAX For Arena",52768409,2024-11-07T10:38:45.000Z
8737,0x3e06a87bc58446bad99f04bfa0600e4ee71f485464f15f60387774513d871db4,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,16649.907327832167,"Trader Joe","Swap AVAX For Arena",52768390,2024-11-07T10:38:01.000Z
8736,0xff9813d34b5a2ae9a5f14fab9b037c8e40859bcce021fdf99e3aaeda25ff6005,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,11654.935129482517,"Trader Joe","Swap AVAX For Arena",52768359,2024-11-07T10:36:42.000Z
8735,0x9c2112b3ca4eb7461cddda956b8fc3f47a7607680bbc3c8b6ca6e924019267fe,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,63269.647845762236,"Trader Joe","Swap AVAX For Arena",52768294,2024-11-07T10:34:21.000Z
8734,0xb67ba8d8fcbb3274e68832c907bd44ebe618254f5ba6093089958a57abdfa339,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,8719.56192283682,"Trader Joe","Swap Tokens For Tokens",52768287,2024-11-07T10:34:00.000Z
8733,0xc6aa0f3eb30811ca0f0b077e936e54676556c49a75cc8b6aab0020bda6be2418,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,23642.868405521676,"Trader Joe","Swap AVAX For Arena",52768268,2024-11-07T10:33:11.000Z
8732,0xb15ea7590701f9eed2362bbb46d333c06cf93e8552ac8137145e4662503fad7b,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,1664.9907327832168,"Trader Joe","Swap AVAX For Arena",52768260,2024-11-07T10:32:52.000Z
8731,0x213872ff1ec5082c5dab298867feb2218ad9881f585511e01231fd181e0bdb31,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,16649.907327832167,"Trader Joe","Swap AVAX For Arena",52768175,2024-11-07T10:29:48.000Z
8730,0xcb20702e0176da6e5f403a4f3f41bc8415c6030caeae86b93d5d2588923be88e,0x6902D1B4b5f1f7E5f63331C68F76c5Efff45e89B,0x015B96160687614E76BF038d507DFf2e683C2AC4,50000,"Trader Joe","Add Liquidity",52768111,2024-11-07T10:27:30.000Z
8729,0x51738c0e60362c7bd985f18652cf07041488ff513e7a24befdbf6de27800e99e,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3329.9814655664336,"Trader Joe","Swap AVAX For Arena",52768102,2024-11-07T10:26:58.000Z
8728,0xcccf58fa56602834c845327af788effa6c17e1cb0d1be48c84d957804a828f59,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,66599.62931132867,"Trader Joe","Swap AVAX For Arena",52768068,2024-11-07T10:25:39.000Z
8727,0xf42d2abb11e03461549f4202a95e5b7a8d30ce3732deface6391f4f033cac85f,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,2997.46936140112,"Trader Joe","Swap AVAX For Arena",52767959,2024-11-07T10:21:19.000Z
8726,0xb4f3f1b0d6d2f0daa229f974375a4348b366e963d9819f380e6fbedda223ab8f,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,33965.810948777624,"Trader Joe","Swap AVAX For Arena",52767845,2024-11-07T10:17:11.000Z
8725,0x709d7fde428d61b9fd6dd50300d895291c8f28d74a158d53201bd668601c9a6e,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,4994.97219834965,"Trader Joe","Swap AVAX For Arena",52767823,2024-11-07T10:16:21.000Z
8724,0x2bca092730a9996b739910368e73d86f3d76fee9b7426921777028b3d4bee6b2,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,33299.81465566433,"Trader Joe","Swap AVAX For Arena",52767792,2024-11-07T10:15:10.000Z
8723,0xcb2f5c16694cda8fb32bf4cc6eb22b5a4626ff163492605fac4607ca601e9858,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3329.9814655664336,"Trader Joe","Swap AVAX For Arena",52767745,2024-11-07T10:13:24.000Z
8722,0x82151817ce2c7d87ae3b8fd8f84eeded653a0d3523591a8cce4fa016d5b5661e,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,9989.9443966993,"Trader Joe","Swap AVAX For Arena",52767740,2024-11-07T10:13:13.000Z
8721,0xc063f2297e1170505fb214821ccb6a0c219bc2eeb7c9c367550d34d79e0b53a2,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,9989.9443966993,"Trader Joe","Swap AVAX For Arena",52767733,2024-11-07T10:12:57.000Z
8720,0x68e429930a7905d053a5849ae18e406240f70f4f9515f3ad359861452ef91e9d,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,6659.962931132867,"Trader Joe","Swap AVAX For Arena",52767729,2024-11-07T10:12:49.000Z
8719,0x4f564ad6d739ee569a42606ea7742774a1ff45afb38d15cdcb7968e3e86c0230,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,9989.9443966993,"Trader Joe","Swap AVAX For Arena",52767707,2024-11-07T10:11:57.000Z
8718,0x0f47312a947609c178175f27228769a8a16761082008482f7da80eafb29c687b,0xf042d2ce6AdB9e78a28AaD68ec9756Dc97C394bF,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,40941,"Trader Joe","Swap ARENA For Tokens",52767636,2024-11-07T10:09:19.000Z
8717,0x9d42ab0ac5c656478e46c08b1b600f996a1e0a07d76b15063c5f9a8685401db3,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xB0745A55f0648088Bd748e2754Bd0b91D057c369,255.7492792805142,"Trader Joe","Swap Tokens For ARENA",52767624,2024-11-07T10:08:52.000Z
8716,0x52623e69ffb8674481612359113ef7daf3c47a2efd26d979ebdbc048c58693a3,0x4c967c86a96942D7370495862c8E577FFe6f7087,0x015B96160687614E76BF038d507DFf2e683C2AC4,250000,"Trader Joe","Swap Arena for AVAX",52767609,2024-11-07T10:08:19.000Z
8715,0xf2129fc04d4812ecf98cebc827ad63f0b0ed2d3ae46cb6cacaaacb10a08c10f3,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,29981.52122822508,"Trader Joe","Swap AVAX For Arena",52767604,2024-11-07T10:08:06.000Z
8714,0x24a7b8d5af959c628cd30bf483227f2537ece7011441a705b18ea0edccf5f3d1,0x015B96160687614E76BF038d507DFf2e683C2AC4,0xa8307FF6637C548105c30eAD3f4f5936142950E9,49949.7219834965,"Trader Joe","Swap AVAX For Arena",52767548,2024-11-07T10:05:51.000Z
8713,0x3f39341367fe8a03cb7158f3915d2e9d42121652a136ab2bbf95b40ddc1c90dc,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,3336.082466230839,"Trader Joe","Swap AVAX For Arena",52767541,2024-11-07T10:05:34.000Z
8712,0x69d69857593ffcaa773bd60a62a895870afa2f980f9b4bf18bd65bcc2a987115,0x6902D1B4b5f1f7E5f63331C68F76c5Efff45e89B,0xc010A798F9eED73395A9C72520298ba33a48a2B7,51584.13971193515,"Trader Joe","Swap Arena for AVAX",52767340,2024-11-07T09:57:59.000Z
8711,0x84162dbbf8b973614fd7d13e09f21abd54d1162f2272e08d9a20ab56b7a383a3,0xc010A798F9eED73395A9C72520298ba33a48a2B7,0xc7087EB4a8561dA8c9AdAfB2c2dcb1f94B6b2C6F,13335.334536373275,"Trader Joe","Swap AVAX For Arena",52767103,2024-11-07T09:49:33.000Z
